taxa_name	pectoral_fin	pectoral_fin_inferred	pectoral_fin_propagated
Chapalichthys peraticus	1	1	1
Chapalichthys encaustus	1	1	1
Chapalichthys pardalis	1	1	1
Alloophorus robustus	1	1	1
Xenotaenia resolanae	1	1	1
Xenoophorus captivus	1	1	1
Skiffia bilineata	1	1	1
Skiffia multipunctata	1	1	1
Skiffia lermae	1	1	1
Skiffia francesae	1	1	1
Allodontichthys tamazulae	1	1	1
Allodontichthys zonistius	1	1	1
Allodontichthys hubbsi	1	1	1
Allodontichthys polylepis	1	1	1
Goodea luitpoldii	1	1	1
Goodea gracilis	1	1	1
Goodea atripinnis	1	1	1
Characodon garmani	1	1	1
Characodon lateralis	1	1	1
Characodon audax	1	1	1
Girardinichthys ireneae	1	1	1
Girardinichthys viviparus	1	1	1
Girardinichthys multiradiatus	1	1	1
Hubbsina turneri	1	1	1
Allotoca goslinei	1	1	1
Allotoca zacapuensis	1	1	1
Allotoca regalis	1	1	1
Allotoca dugesii	1	1	1
Allotoca diazi	1	1	1
Allotoca meeki	1	1	1
Allotoca maculata	1	1	1
Allotoca catarinae	1	1	1
Crenichthys nevadae	1	1	1
Crenichthys baileyi	1	1	1
Zoogoneticus purhepechus	1	1	1
Zoogoneticus tequila	1	1	1
Zoogoneticus quitzeoensis	1	1	1
Empetrichthys merriami	1	1	1
Empetrichthys latos	1	1	1
Ilyodon cortesae	1	1	1
Ilyodon lennoni	1	1	1
Ilyodon furcidens	1	1	1
Ilyodon xantusi	1	1	1
Ilyodon whitei	1	1	1
Xenotoca variata	1	1	1
Xenotoca eiseni	1	1	1
Xenotoca melanosoma	1	1	1
Fundulus bifax	1	2	1
Fundulus philpisteri	1	2	1
Fundulus albolineatus	1	2	1
Fundulus persimilis	1	2	1
Fundulus saguanus	1	2	1
Fundulus grandissimus	1	2	1
Leptolucania ommata	1	2	1
Fundulus majalis	1	2	1
Fundulus pulvereus	1	2	1
Fundulus similis	1	2	1
Fundulus nottii	1	2	1
Fundulus sciadicus	1	2	1
Fundulus waccamensis	1	2	1
Fundulus parvipinnis	1	2	1
Fundulus zebrinus	1	2	1
Fundulus grandis	1	2	1
Fundulus dispar	1	2	1
Fundulus catenatus	1	2	1
Fundulus confluentus	1	2	1
Fundulus relictus	1	2	1
Fundulus bermudae	1	2	1
Fundulus olivaceus	1	2	1
Fundulus lima	1	2	1
Fundulus notatus	1	2	1
Fundulus rubrifrons	1	2	1
Fundulus rathbuni	1	2	1
Fundulus luciae	1	2	1
Fundulus kansae	1	2	1
Fundulus julisia	1	2	1
Fundulus jenkinsi	1	2	1
Fundulus cingulatus	1	2	1
Fundulus stellifer	1	2	1
Fundulus seminolis	1	2	1
Fundulus lineolatus	1	2	1
Fundulus escambiae	1	2	1
Fundulus euryzonus	1	2	1
Adinia xenica	1	2	1
Fundulus chrysotus	1	2	1
Fundulus blairae	1	2	1
Lucania interioris	1	2	1
Lucania parva	1	2	1
Lucania goodei	1	2	1
Cubanichthys cubensis	1	1	1
Cubanichthys pengelleyi	1	1	1
Garmanella pulchra	1	1	1
Cualac tessellatus	1	1	1
Megupsilon aporus	1	1	0
Floridichthys polyommus	1	1	1
Floridichthys carpio	1	1	1
Jordanella floridae	1	1	1
Cyprinodon latifasciatus	1	1	1
Cyprinodon ceciliae	1	1	1
Cyprinodon salvadori	1	1	1
Cyprinodon arcuatus	1	1	1
Cyprinodon julimes	1	1	1
Cyprinodon inmemoriam	1	1	1
Cyprinodon bobmilleri	1	1	1
Cyprinodon suavium	1	1	1
Cyprinodon laciniatus	1	1	1
Cyprinodon eremus	1	1	1
Cyprinodon longidorsalis	1	1	1
Cyprinodon verecundus	1	1	1
Cyprinodon higuey	1	1	1
Cyprinodon riverendi	1	1	1
Cyprinodon nichollsi	1	1	1
Cyprinodon esconditus	1	1	1
Cyprinodon pisteri	1	1	1
Cyprinodon albivelis	1	1	1
Cyprinodon bifasciatus	1	1	1
Cyprinodon eximius	1	1	1
Cyprinodon pachycephalus	1	1	1
Cyprinodon nazas	1	1	1
Cyprinodon meeki	1	1	1
Cyprinodon atrorus	1	1	1
Cyprinodon maya	1	1	1
Cyprinodon simus	1	1	1
Cyprinodon labiosus	1	1	1
Cyprinodon artifrons	1	1	1
Cyprinodon beltrani	1	1	1
Cyprinodon tularosa	1	1	1
Cyprinodon veronicae	1	1	1
Cyprinodon elegans	1	1	1
Cyprinodon bovinus	1	1	1
Cyprinodon pecosensis	1	1	1
Cyprinodon bondi	1	1	1
Cyprinodon dearborni	1	1	1
Cyprinodon macrolepis	1	1	1
Cyprinodon alvarezi	1	1	1
Cyprinodon rubrofluviatilis	1	1	1
Cyprinodon fontinalis	1	1	1
Cyprinodon diabolis	1	1	0
Cyprinodon radiosus	1	1	1
Aphanius baeticus	1	1	1
Aphanius almiriensis	1	1	1
Aphanius burdurensis	1	1	1
Aphanius stiassnyae	1	1	1
Aphanius punctatus	1	1	1
Aphanius transgrediens	1	1	1
Aphanius sureyanus	1	1	1
Aphanius asquamatus	1	1	1
Aphanius apodus	1	1	0
Aphanius ginaonis	1	1	1
Aphanius danfordii	1	1	1
Aphanius sophiae	1	1	1
Aphanius sirhani	1	1	1
Aphanius isfahanensis	1	1	1
Aphanius farsicus	1	1	1
Aphanius vladykovi	1	1	1
Aphanius mento	1	1	1
Aphanius fasciatus	1	1	1
Aphanius saourensis	1	1	1
Aphanius iberus	1	1	1
Aphanius mesopotamicus	1	1	1
Aphanius villwocki	1	1	1
Orestias multiporis	1	1	1
Orestias mundus	1	1	1
Orestias mulleri	1	1	1
Orestias polonorum	1	1	1
Orestias minutus	1	1	1
Orestias richersoni	1	1	1
Orestias uruni	1	1	1
Orestias elegans	1	1	1
Orestias tutini	1	1	1
Orestias ctenolepis	1	1	1
Orestias olivaceus	1	1	1
Orestias minimus	1	1	1
Orestias piacotensis	1	1	1
Orestias tchernavini	1	1	1
Orestias hardini	1	1	1
Orestias gymnotus	1	1	1
Orestias tomcooni	1	1	1
Orestias cuvieri	1	1	1
Orestias puni	1	1	1
Orestias ututo	1	1	1
Orestias empyraeus	1	1	1
Orestias forgeti	1	1	1
Orestias tschudii	1	1	1
Orestias luteus	1	1	1
Orestias robustus	1	1	1
Orestias ascotanensis	1	1	1
Orestias crawfordi	1	1	1
Orestias gilsoni	1	1	1
Orestias gracilis	1	1	1
Orestias imarpe	1	1	1
Orestias incae	1	1	1
Orestias jussiei	1	1	1
Orestias mooni	1	1	1
Orestias pentlandii	1	1	1
Orestias silustani	1	1	1
Orestias taquiri	1	1	1
Orestias albus	1	1	1
Orestias ispi	1	1	1
Orestias chungarensis	1	1	1
Orestias parinacotensis	1	1	1
Orestias laucaensis	1	1	1
Phallotorynus pankalos	1	2	1
Phallotorynus fasciolatus	1	2	1
Phallotorynus psittakos	1	2	1
Phallotorynus dispilos	1	2	1
Phallotorynus victoriae	1	2	1
Phallotorynus jucundus	1	2	1
Hylopanchax silvestris	1	2	1
Hylopanchax stictopleuron	1	2	1
Lacustricola omoculatus	1	2	1
Lacustricola mediolateralis	1	2	1
Lacustricola matthesi	1	2	1
Lacustricola nigrolateralis	1	2	1
Lacustricola usanguensis	1	2	1
Lacustricola vitschumbaensis	1	2	1
Lacustricola kassenjiensis	1	2	1
Lacustricola maculatus	1	2	1
Lamprichthys tanganicanus	1	2	1
Pantanodon madagascariensis	1	2	1
Pantanodon stuhlmanni	1	2	1
Procatopus similis	1	2	1
Procatopus websteri	1	2	1
Procatopus aberrans	1	2	1
Procatopus nototaenia	1	2	1
Hypsopanchax platysternus	1	2	1
Hypsopanchax jubbi	1	2	1
Hypsopanchax jobaerti	1	2	1
Hypsopanchax catenatus	1	2	1
Hypsopanchax zebra	1	2	1
Poropanchax hannerzi	1	2	1
Poropanchax stigmatopygus	1	2	1
Poropanchax normani	1	2	1
Poropanchax luxophthalmus	1	2	1
Poropanchax rancureli	1	2	1
Micropanchax pfaffi	1	2	1
Micropanchax ehrichi	1	2	1
Micropanchax keilhacki	1	2	1
Micropanchax camerunensis	1	2	1
Micropanchax bracheti	1	2	1
Micropanchax scheeli	1	2	1
Micropanchax macrophthalmus	1	2	1
Micropanchax kingii	1	2	1
Fluviphylax obscurus	1	2	1
Fluviphylax palikur	1	2	1
Fluviphylax simplex	1	2	1
Fluviphylax zonatus	1	2	1
Fluviphylax pygmaeus	1	2	1
Plataplochilus terveri	1	2	1
Plataplochilus miltotaenia	1	2	1
Plataplochilus mimus	1	2	1
Plataplochilus chalcopyrus	1	2	1
Plataplochilus pulcher	1	2	1
Plataplochilus cabindae	1	2	1
Plataplochilus ngaensis	1	2	1
Aplocheilichthys vitschumbaensis	1	2	1
Aplocheilichthys macrurus	1	2	1
Aplocheilichthys antinorii	1	2	1
Aplocheilichthys centralis	1	2	1
Aplocheilichthys katangae	1	2	1
Aplocheilichthys johnstoni	1	2	1
Aplocheilichthys fuelleborni	1	2	1
Aplocheilichthys mahagiensis	1	2	1
Aplocheilichthys bukobanus	1	2	1
Aplocheilichthys hutereaui	1	2	1
Aplocheilichthys spilauchen	1	2	1
Pseudopoecilia fria	1	2	1
Pseudopoecilia austrocolumbiana	1	2	1
Pseudopoecilia festae	1	2	1
Xenodexia ctenolepis	1	2	1
Scolichthys iota	1	2	1
Scolichthys greenwayi	1	2	1
Priapichthys darienensis	1	2	1
Priapichthys caliensis	1	2	1
Priapichthys nigroventralis	1	2	1
Priapichthys chocoensis	1	2	1
Priapichthys panamensis	1	2	1
Priapichthys puetzi	1	2	1
Priapichthys annectens	1	2	1
Quintana atrizona	1	2	1
Tomeurus gracilis	1	2	1
Xenophallus umbratilis	1	2	1
Phalloptychus eigenmanni	1	2	1
Phalloptychus januarius	1	2	1
Alfaro cultratus	1	2	1
Alfaro huberi	1	2	1
Girardinus cubensis	1	2	1
Girardinus creolus	1	2	1
Girardinus metallicus	1	2	1
Girardinus microdactylus	1	2	1
Girardinus falcatus	1	2	1
Girardinus uninotatus	1	2	1
Girardinus denticulatus	1	2	1
Phallichthys fairweatheri	1	2	1
Phallichthys quadripunctatus	1	2	1
Phallichthys tico	1	2	1
Phallichthys amates	1	2	1
Heterophallus milleri	1	2	1
Priapella bonita	1	2	1
Priapella intermedia	1	2	1
Priapella chamulae	1	2	1
Priapella compressa	1	2	1
Priapella olmecae	1	2	1
Pseudoxiphophorus bimaculatus	1	2	1
Carlhubbsia stuarti	1	2	1
Carlhubbsia kidderi	1	2	1
Xiphophorus kallmani	1	2	1
Xiphophorus roseni	1	2	1
Xiphophorus kosszanderi	1	2	1
Xiphophorus signum	1	2	1
Xiphophorus mixei	1	2	1
Xiphophorus monticolus	1	2	1
Xiphophorus cortezi	1	2	1
Xiphophorus couchianus	1	2	1
Xiphophorus malinche	1	2	1
Xiphophorus meyeri	1	2	1
Xiphophorus evelynae	1	2	1
Xiphophorus gordoni	1	2	1
Xiphophorus milleri	1	2	1
Xiphophorus montezumae	1	2	1
Xiphophorus clemenciae	1	2	1
Xiphophorus continens	1	2	1
Xiphophorus birchmanni	1	2	1
Xiphophorus andersi	1	2	1
Xiphophorus variatus	1	2	1
Xiphophorus pygmaeus	1	2	1
Xiphophorus nigrensis	1	2	1
Xiphophorus nezahualcoyotl	1	2	1
Xiphophorus multilineatus	1	2	1
Xiphophorus alvarezi	1	2	1
Xiphophorus maculatus	1	2	1
Xiphophorus mayae	1	2	1
Xiphophorus xiphidium	1	2	1
Cnesterodon omorgmatos	1	2	1
Cnesterodon carnegiei	1	2	1
Cnesterodon raddai	1	2	1
Cnesterodon septentrionalis	1	2	1
Cnesterodon iguape	1	2	1
Cnesterodon holopteros	1	2	1
Cnesterodon brevirostratus	1	2	1
Cnesterodon pirai	1	2	1
Cnesterodon decemmaculatus	1	2	1
Cnesterodon hypselurus	1	2	1
Brachyrhaphis roswithae	1	2	1
Brachyrhaphis hessfeldi	1	2	1
Brachyrhaphis episcopi	1	2	1
Brachyrhaphis hartwegi	1	2	1
Brachyrhaphis cascajalensis	1	2	1
Brachyrhaphis holdridgei	1	2	1
Brachyrhaphis parismina	1	2	1
Brachyrhaphis terrabensis	1	2	1
Brachyrhaphis roseni	1	2	1
Brachyrhaphis rhabdophora	1	2	1
Brachyrhaphis punctifer	1	2	1
Neoheterandria elegans	1	2	1
Neoheterandria cana	1	2	1
Neoheterandria tridentiger	1	2	1
Limia fuscomaculata	1	2	1
Limia grossidens	1	2	1
Limia rivasi	1	2	1
Limia yaguajali	1	2	1
Limia garnieri	1	2	1
Limia ornata	1	2	1
Limia miragoanensis	1	2	1
Limia sulphurophila	1	2	1
Limia immaculata	1	2	1
Limia nigrofasciata	1	2	1
Limia heterandria	1	2	1
Limia pauciradiata	1	2	1
Limia melanogaster	1	2	1
Limia melanonotata	1	2	1
Limia caymanensis	1	2	1
Limia dominicensis	1	2	1
Limia tridens	1	2	1
Limia perugiae	1	2	1
Limia vittata	1	2	1
Limia versicolor	1	2	1
Pamphorichthys pertapeh	1	2	1
Pamphorichthys minor	1	2	1
Pamphorichthys araguaiensis	1	2	1
Pamphorichthys hollandi	1	2	1
Pamphorichthys scalpridens	1	2	1
Pamphorichthys hasemani	1	2	1
Phalloceros titthos	1	2	1
Phalloceros leticiae	1	2	1
Phalloceros buckupi	1	2	1
Phalloceros lucenorum	1	2	1
Phalloceros alessandrae	1	2	1
Phalloceros anisophallos	1	2	1
Phalloceros tupinamba	1	2	1
Phalloceros pellos	1	2	1
Phalloceros spiloura	1	2	1
Phalloceros heptaktinos	1	2	1
Phalloceros aspilos	1	2	1
Phalloceros enneaktinos	1	2	1
Phalloceros leptokeras	1	2	1
Phalloceros mikrommatos	1	2	1
Phalloceros elachistos	1	2	1
Phalloceros ocellatus	1	2	1
Phalloceros megapolos	1	2	1
Phalloceros caudimaculatus	1	2	1
Phalloceros reisi	1	2	1
Phalloceros uai	1	2	1
Phalloceros harpagos	1	2	1
Micropoecilia minima	1	2	1
Micropoecilia branneri	1	2	1
Micropoecilia picta	1	2	1
Micropoecilia bifurca	1	2	1
Poeciliopsis lutzi	1	2	1
Poeciliopsis balsas	1	2	1
Poeciliopsis santaelena	1	2	1
Poeciliopsis latidens	1	2	1
Poeciliopsis infans	1	2	1
Poeciliopsis elongata	1	2	1
Poeciliopsis catemaco	1	2	1
Poeciliopsis hnilickai	1	2	1
Poeciliopsis fasciata	1	2	1
Poeciliopsis baenschi	1	2	1
Poeciliopsis lucida	1	2	1
Poeciliopsis turrubarensis	1	2	1
Poeciliopsis viriosa	1	2	1
Poeciliopsis scarlli	1	2	1
Poeciliopsis turneri	1	2	1
Poeciliopsis prolifica	1	2	1
Poeciliopsis retropinna	1	2	1
Poeciliopsis paucimaculata	1	2	1
Poeciliopsis presidionis	1	2	1
Poeciliopsis gracilis	1	2	1
Poeciliopsis monacha	1	2	1
Poeciliopsis pleurospilus	1	2	1
Heterandria tuxtlaensis	1	2	1
Heterandria attenuata	1	2	1
Heterandria formosa	1	2	1
Belonesox belizanus	1	2	1
Gambusia longispinis	1	2	1
Gambusia nobilis	1	2	1
Gambusia senilis	1	2	1
Gambusia bucheri	1	2	1
Gambusia monticola	1	2	1
Gambusia myersi	1	2	1
Gambusia beebei	1	2	1
Gambusia alvarezi	1	2	1
Gambusia xanthosoma	1	2	1
Gambusia echeagarayi	1	2	1
Gambusia georgei	1	2	1
Gambusia dominicensis	1	2	1
Gambusia amistadensis	1	2	1
Gambusia pseudopunctata	1	2	1
Gambusia wrayi	1	2	1
Gambusia krumholzi	1	2	1
Gambusia aurata	1	2	1
Gambusia lemaitrei	1	2	1
Gambusia speciosa	1	2	1
Gambusia affinis	1	2	1
Gambusia manni	1	2	1
Gambusia luma	1	2	1
Gambusia hurtadoi	1	2	1
Gambusia hispaniolae	1	2	1
Gambusia heterochir	1	2	1
Gambusia geiseri	1	2	1
Gambusia melapleura	1	2	1
Gambusia marshi	1	2	1
Gambusia atrora	1	2	1
Gambusia vittata	1	2	1
Gambusia yucatana	1	2	1
Gambusia panuco	1	2	1
Gambusia punctata	1	2	1
Gambusia nicaraguensis	1	2	1
Gambusia rhizophorae	1	2	1
Gambusia sexradiata	1	2	1
Gambusia puncticulata	1	2	1
Gambusia gaigei	1	2	1
Gambusia clarkhubbsi	1	2	1
Gambusia regani	1	2	1
Gambusia eurystoma	1	2	1
Poecilia kykesis	1	2	1
Poecilia teresae	1	2	1
Poecilia maylandi	1	2	1
Poecilia elegans	1	2	1
Poecilia wandae	1	2	1
Poecilia salvatoris	1	2	1
Poecilia marcellinoi	1	2	1
Poecilia caudofasciata	1	2	1
Poecilia boesemani	1	2	1
Poecilia vandepolli	1	2	1
Poecilia koperi	1	2	1
Poecilia dauli	1	2	1
Poecilia chica	1	2	1
Poecilia mechthildae	1	2	1
Poecilia caucana	1	2	1
Poecilia latipinna	1	2	1
Poecilia formosa	1	2	1
Poecilia wingei	1	2	1
Poecilia obscura	1	2	1
Poecilia sulphuraria	1	2	1
Poecilia gillii	1	2	1
Poecilia butleri	1	2	1
Poecilia reticulata	1	2	1
Poecilia catemaconis	1	2	1
Poecilia sphenops	1	2	1
Poecilia vivipara	1	2	1
Poecilia orri	1	2	1
Poecilia petenensis	1	2	1
Poecilia hispaniolana	1	2	1
Poecilia latipunctata	1	2	1
Poecilia velifera	1	2	1
Pillaia indica	1	1	0
Pillaia kachinica	1	1	0
Bihunichthys monopteroides	1	1	0
Nagaichthys filipes	1	1	0
Chendol keelini	1	1	0
Chendol lubricus	1	1	0
Garo khajuriai	1	1	0
Chaudhuria caudata	1	1	0
Chaudhuria fusipinnis	1	1	0
Macrognathus pancalus	1	1	0
Mastacembelus apectoralis	0	0	0
Mastacembelus loennbergii	1	1	0
Mastacembelus brichardi	1	1	0
Mastacembelus ophidium	1	1	0
Mastacembelus plagiostomus	1	1	0
Mastacembelus micropectus	1	1	0
Mastacembelus moorii	1	1	0
Mastacembelus albomaculatus	1	1	0
Mastacembelus ellipsifer	1	1	0
Mastacembelus flavidus	1	1	0
Mastacembelus tanganicae	1	1	0
Mastacembelus platysoma	1	1	0
Mastacembelus frenatus	1	1	0
Mastacembelus nigromarginatus	1	1	0
Mastacembelus vanderwaali	1	1	0
Mastacembelus cunningtoni	1	1	0
Mastacembelus signatus	1	1	0
Mastacembelus stappersii	1	1	0
Indostomus crocodilus	1	1	1
Indostomus spinosus	1	1	1
Indostomus paradoxus	1	1	1
Synbranchus lampreia	0	0	0
Synbranchus madeirae	0	0	0
Synbranchus marmoratus	0	0	0
Monopterus boueti	0	0	0
Monopterus cuchia	0	0	0
Monopterus albus	0	0	0
Ophisternon infernale	0	0	0
Ophisternon candidum	0	0	0
Ophisternon afrum	0	0	0
Ophisternon aenigmaticum	0	0	0
Ophisternon bengalense	0	0	0
Parachanna obscura	1	1	1
Parachanna africana	1	1	1
Parachanna insignis	1	1	1
Channa amphibeus	1	1	1
Channa melanoptera	1	1	1
Channa cyanospilos	1	1	1
Channa nox	1	1	1
Channa ornatipinnis	1	1	1
Channa harcourtbutleri	1	1	1
Channa pulchra	1	1	1
Channa baramensis	1	1	1
Channa pleurophthalma	1	1	1
Channa bleheri	1	1	1
Channa panaw	1	1	1
Channa punctata	1	1	1
Channa burmanica	1	1	1
Channa barca	1	1	1
Channa marulius	1	1	1
Channa orientalis	1	1	1
Channa gachua	1	1	1
Channa aurantimaculata	1	1	1
Channa stewartii	1	1	1
Channa micropeltes	1	1	1
Channa striata	1	1	1
Channa melasoma	1	1	1
Channa bankanensis	1	1	1
Channa marulioides	1	1	1
Channa lucius	1	1	1
Channa maculata	1	1	1
Anabas cobojius	1	1	1
Anabas testudineus	1	1	1
Microctenopoma nigricans	1	1	1
Microctenopoma pekkolai	1	1	1
Microctenopoma congicum	1	1	1
Microctenopoma intermedium	1	1	1
Microctenopoma uelense	1	1	1
Microctenopoma milleri	1	1	1
Microctenopoma ocellifer	1	1	1
Microctenopoma lineatum	1	1	1
Microctenopoma damasi	1	1	1
Microctenopoma nanum	1	1	1
Microctenopoma fasciolatum	1	1	1
Microctenopoma ansorgii	1	1	1
Sandelia bainsii	1	1	1
Sandelia capensis	1	1	1
Ctenopoma weeksii	1	1	1
Ctenopoma maculatum	1	1	1
Ctenopoma ashbysmithi	1	1	1
Ctenopoma multispine	1	1	1
Ctenopoma garuanum	1	1	1
Ctenopoma acutirostre	1	1	1
Ctenopoma nigropannosum	1	1	1
Ctenopoma petherici	1	1	1
Ctenopoma ocellatum	1	1	1
Ctenopoma nebulosum	1	1	1
Ctenopoma pellegrini	1	1	1
Ctenopoma gabonense	1	1	1
Ctenopoma kingsleyae	1	1	1
Ctenopoma muriei	1	1	1
Nematistius pectoralis	1	2	0
Psettodes bennettii	1	2	1
Psettodes erumei	1	2	1
Psettodes belcheri	1	2	1
Rachycentron canadum	1	1	0
Coryphaena equiselis	1	2	0
Coryphaena hippurus	1	2	0
Echeneis naucrates	1	2	0
Echeneis neucratoides	1	2	0
Phtheirichthys lineatus	1	2	0
Remorina albescens	1	2	0
Remora osteochir	1	2	0
Remora australis	1	2	0
Remora brachyptera	1	2	0
Remora remora	1	2	0
Xiphias gladius	1	1	0
Pantolabus radiatus	1	1	1
Campogramma glaycos	1	1	1
Ulua aurochs	1	1	1
Ulua mentalis	1	1	1
Lichia amia	1	1	1
Seriolina nigrofasciata	1	1	1
Parastromateus niger	1	1	0
Parona signata	1	1	0
Pseudocaranx georgianus	1	1	1
Pseudocaranx dinjerra	1	1	1
Pseudocaranx chilensis	1	1	1
Pseudocaranx wrighti	1	1	1
Pseudocaranx dentex	1	1	1
Atropus atropos	1	1	1
Naucrates ductor	1	1	1
Oligoplites palometa	1	1	1
Oligoplites refulgens	1	1	1
Oligoplites saliens	1	1	1
Oligoplites altus	1	1	1
Oligoplites saurus	1	1	1
Scomberoides lysan	1	1	1
Scomberoides tol	1	1	1
Scomberoides commersonnianus	1	1	1
Scomberoides tala	1	1	1
Trachinotus kennedyi	1	1	1
Trachinotus stilbe	1	1	1
Trachinotus cayennensis	1	1	1
Trachinotus mookalee	1	1	1
Trachinotus marginatus	1	1	1
Trachinotus maxillosus	1	1	1
Trachinotus baillonii	1	1	1
Trachinotus coppingeri	1	1	1
Trachinotus goreensis	1	1	1
Trachinotus blochii	1	1	1
Trachinotus anak	1	1	1
Trachinotus botla	1	1	1
Trachinotus africanus	1	1	1
Trachinotus paitensis	1	1	1
Trachinotus rhodopus	1	1	1
Trachinotus goodei	1	1	1
Trachinotus carolinus	1	1	1
Trachinotus falcatus	1	1	1
Trachinotus teraia	1	1	1
Trachinotus ovatus	1	1	1
Selaroides leptolepis	1	1	1
Elagatis bipinnulata	1	1	1
Seriola peruana	1	1	1
Seriola dumerili	1	2	0
Seriola hippos	1	1	1
Seriola rivoliana	1	1	1
Seriola fasciata	1	1	1
Seriola quinqueradiata	1	1	1
Seriola carpenteri	1	1	1
Seriola zonata	1	1	1
Carangoides oblongus	1	1	1
Carangoides talamparoides	1	1	1
Carangoides humerosus	1	1	1
Carangoides praeustus	1	1	1
Carangoides hedlandensis	1	1	1
Carangoides malabaricus	1	1	1
Carangoides otrynter	1	1	1
Carangoides chrysophrys	1	1	1
Carangoides dinema	1	1	1
Carangoides bajad	1	1	1
Carangoides coeruleopinnatus	1	1	1
Carangoides armatus	1	1	1
Carangoides orthogrammus	1	1	1
Carangoides gymnostethus	1	1	1
Carangoides equula	1	1	1
Carangoides bartholomaei	1	1	1
Carangoides ferdau	1	1	1
Uraspis uraspis	1	1	1
Uraspis secunda	1	1	1
Uraspis helvola	1	1	1
Carangoides plagiotaenia	1	1	1
Alectis indica	1	1	1
Alectis alexandrina	1	1	1
Alectis ciliaris	1	1	1
Selene gallus	1	1	1
Selene peruviana	1	1	1
Selene orstedii	1	1	1
Selene dorsalis	1	1	1
Selene brownii	1	1	1
Selene brevoortii	1	1	1
Selene setapinnis	1	1	1
Selene vomer	1	1	1
Atule mate	1	1	1
Gnathanodon speciosus	1	1	1
Alepes apercna	1	1	1
Alepes melanoptera	1	1	1
Alepes kleinii	1	1	1
Alepes vari	1	1	1
Alepes djedaba	1	1	1
Hemicaranx bicolor	1	1	1
Hemicaranx zelotes	1	1	1
Hemicaranx leucurus	1	1	1
Hemicaranx amblyrhynchus	1	1	1
Chloroscombrus chrysurus	1	1	1
Chloroscombrus orqueta	1	1	1
Megalaspis cordyla	1	1	1
Carangoides ruber	1	1	1
Caranx senegallus	1	1	1
Caranx fischeri	1	1	1
Caranx rhonchus	1	1	1
Caranx latus	1	1	1
Caranx papuensis	1	1	1
Caranx caninus	1	1	1
Caranx crysos	1	1	1
Caranx heberi	1	1	1
Caranx sexfasciatus	1	1	1
Caranx tille	1	1	1
Caranx ignobilis	1	1	1
Caranx melampygus	1	1	1
Caranx lugubris	1	1	1
Caranx hippos	1	1	1
Caranx caballus	1	1	1
Caranx vinctus	1	1	1
Caranx bucculentus	1	1	1
Carangoides fulvoguttatus	1	1	1
Selar crumenophthalmus	1	1	1
Selar boops	1	1	1
Decapterus koheru	1	1	1
Decapterus muroadsi	1	1	1
Decapterus akaadsi	1	1	1
Decapterus maruadsi	1	1	1
Decapterus punctatus	1	1	1
Decapterus russelli	1	1	1
Decapterus macarellus	1	1	1
Decapterus kurroides	1	1	1
Decapterus macrosoma	1	1	1
Decapterus tabl	1	1	1
Trachurus indicus	1	1	1
Trachurus longimanus	1	1	1
Trachurus murphyi	1	1	1
Trachurus trecae	1	1	1
Trachurus capensis	1	1	1
Trachurus trachurus	1	1	1
Trachurus novaezelandiae	1	1	1
Trachurus symmetricus	1	1	1
Trachurus declivis	1	1	1
Trachurus mediterraneus	1	1	1
Trachurus picturatus	1	1	1
Trachurus lathami	1	1	1
Trachurus japonicus	1	1	1
Trachurus delagoa	1	1	1
Brachypleura novaezeelandiae	1	2	0
Citharus linguatula	1	2	0
Trinectes maculatus	0	0	0
Citharoides macrolepidotus	1	2	0
Symphurus variegatus	0	0	1
Symphurus regani	0	0	1
Symphurus macrophthalmus	0	0	1
Symphurus nebulosus	0	0	1
Symphurus maldivensis	0	0	1
Symphurus fuscus	0	0	1
Symphurus piger	0	0	1
Symphurus undecimplerus	0	0	1
Symphurus vanmelleae	0	0	1
Symphurus ligulatus	0	0	1
Symphurus australis	0	0	1
Symphurus caribbeanus	0	0	1
Symphurus pelicanus	0	0	1
Symphurus insularis	0	0	1
Symphurus lubbocki	0	0	1
Symphurus gilesii	0	0	1
Symphurus undatus	0	0	1
Symphurus trifasciatus	0	0	1
Symphurus monostigmus	0	0	1
Symphurus stigmosus	0	0	1
Symphurus multimaculatus	0	0	1
Symphurus prolatinaris	0	0	1
Symphurus jenynsi	0	0	1
Symphurus diomedeanus	0	0	1
Symphurus williamsi	0&1	0&1	0
Symphurus rhytisma	0	0	1
Symphurus ocellatus	0	0	1
Symphurus schultzi	0	0	1
Symphurus kyaropterygium	0	0	1
Symphurus septemstriatus	0	0	1
Symphurus bathyspilus	0	0	1
Symphurus urospilus	0	0	1
Symphurus gorgonae	0	0	1
Symphurus leei	0	0	1
Symphurus chabanaudi	0	0	1
Symphurus reticulatus	0	0	1
Symphurus normani	0	0	1
Symphurus melanurus	0	0	1
Symphurus luzonensis	0	0	1
Symphurus elongatus	0	0	1
Symphurus fasciolaris	0	0	1
Symphurus oculellus	0	0	1
Symphurus ocellaris	0	0	1
Symphurus varius	0	0	1
Symphurus oligomerus	0	0	1
Symphurus hernandezi	0	0	1
Symphurus microlepis	0	0	1
Symphurus woodmasoni	0	0	1
Symphurus atramentatus	0	0	1
Symphurus callopterus	0	0	1
Symphurus trewavasae	0	0	1
Symphurus billykrietei	0	0	1
Symphurus marmoratus	0	0	1
Symphurus melasmatotheca	0	0	1
Symphurus marginatus	0	0	1
Symphurus minor	0	0	1
Symphurus microrhynchus	0	0	1
